Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
0,0.0,0,0.0,2,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,3,2,4,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True
9,5.109474592562508,1,0.0,76,8.183490449441889,0.004807701460189482,0.020314347325541843,2.580807603535878,0.0,4,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,3,3.9889840465642745,0.06453852145007118,0.08515780844234767,0.0,0.0,1,1,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
3,3.828641396489095,0,0.0,42,7.161673721539694,0.0,0.007290433093187743,0.0,0.0,2,5,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
6,4.677490847567717,0,0.0,3,4.269697449699962,0.0,0.021978906501383937,0.0,0.0,2,2,4,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
5,4.754308323704655,0,0.0,3,3.9367156180185177,0.0,0.01418463471026629,0.0,0.0,3,2,4,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
3,3.8133070324889884,0,0.0,17,6.152413494829074,0.009950330853168083,0.0066445430497944075,4.178807193778929,0.0,1,2,1,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4,5.8664680569332965,0,0.0,17,5.439527534954842,0.011049836076694864,0.030996099902177596,0.0,0.0,1,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,3.6988297849671046,0,0.0,62,7.612212126969607,0.0030721989602830414,0.015519965857624949,0.0,0.0,2,2,1,4,0,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2.970414465569701,0,0.0,32,6.703932796508934,0.0,0.023735674871487054,1.4136777549433888,0.6,2,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,4,5.428468051013081,0.039220713153281295,0.05826890812397577,2.6273478967203627,0.0,1,1,6,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,4.881538498286754,1,4.700480365792417,47,7.503404471379423,0.0,0.002081165871184235,0.0,0.0,2,2,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True
4,3.654977902524462,0,0.0,43,6.533612904289323,0.00475060299556464,0.012503207113634701,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
4,4.4268406505035145,0,0.0,8,4.962844630259907,0.0,0.0028530691248565892,0.0,0.0,3,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,5,5.918893854273146,0.0,0.019802627296179712,0.0,0.0,2,2,4,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,3.56953269648137,0,0.0,17,6.200171050556786,0.0,0.014598799073326596,0.0,0.0,1,1,3,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
1,2.785011242238338,4,4.661550519424199,31,7.910850509148,0.010421694991160546,0.026138389390258795,3.0514409547336303,0.0,2,2,3,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,4.07753744390572,0,0.0,50,6.860070753359083,0.0,0.011472401618510587,1.1567965293714226,0.0,4,2,2,11,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,7,5.026617998821564,0.0,0.011049836076694864,0.0,0.0,8,13,9,20,0,False,True,False,False,False,False,False,False,False,False,False,True,False
2,4.56954300834494,0,0.0,13,5.815621956411737,0.0,0.0026631177519305087,0.0,0.0,3,2,1,8,0,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.0,0,0.0,3,2.8903717578961645,0.06453852145007118,0.12516314265988837,0.0,0.0,2,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
4,4.20965540868359,2,4.080358320303699,38,7.330210160713076,0.0,0.006606914196155069,0.0,0.0,2,2,3,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False
5,4.52720864451838,0,0.0,106,8.000312331320899,0.0018501394360357607,0.010088339151366971,1.068985113642533,0.0,4,2,3,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
4,4.9755836558071875,0,0.0,43,6.906462777361669,0.0022197565165834165,0.02089135892256237,0.0,0.0,2,5,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
2,2.4849066497880004,0,0.0,20,5.898983694405224,0.009950330853168083,0.016529302279079415,0.0,0.0,2,2,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True
5,3.4011973816621555,0,0.0,94,8.17629289097515,0.002018164136075892,0.013097204940069888,0.0,0.0,2,2,4,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
12,5.502278098445473,0,0.0,110,8.295887778190634,0.009950330853168083,0.030041081072042276,2.4934807064524156,0.0,2,7,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,6,4.593434929735944,0.03278982250041022,0.07232066157962612,0.0,0.0,3,2,3,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,1,5.387243575742438,77,7.433364616341167,0.01177253596518919,0.027466144256479214,0.0,0.0,3,2,6,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,4,3.901972669574645,0.048790164169432,0.09531017980432487,0.0,0.0,2,2,9,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,4,4.119037174812473,0.09531017980432487,0.1397619423751587,0.0,0.0,1,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
5,4.234313522442949,1,3.100092288878234,63,6.94138990647006,0.0,0.009027753924769929,0.0,0.0,2,2,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,54,8.465952527222642,0.004926118729176241,0.029498870348577004,2.228413050510941,0.0,2,2,8,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True
4,3.6635616461296463,3,6.813444599510896,23,6.297723005071349,0.0,0.01519016505176411,3.273864426211145,0.6,2,6,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,4.454347296253507,4,5.344723739362192,12,6.027796476355372,0.0,0.003913899692230078,0.0,0.0,1,1,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,13,5.969985515430857,0.03774032753840259,0.052446475518527894,0.0,0.0,2,2,1,13,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,32,6.675718129984288,0.012422519998557155,0.02520061329226022,0.0,0.0,3,2,4,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,4.507189777664652,0,0.0,15,7.612395054949083,0.011696039879470347,0.02325686239415232,2.5300391136725966,0.0,3,2,3,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True
14,5.866771531843301,2,6.633318433280377,64,8.205585264839666,0.01405600094430417,0.023555982480795785,2.3647208037873066,0.0,3,2,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,3,2.5649493574615367,21,5.802118375377063,0.06725222664331376,0.08737363036795105,0.0,0.0,2,2,4,13,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,122,7.573696423309688,0.01787212487884325,0.03278982250041022,0.0,1.0,2,6,1,6,1,False,False,False,False,False,False,True,False,False,False,False,False,True
2,2.772588722239781,0,0.0,23,5.8425777664969765,0.0246926125903715,0.048790164169432,0.0,0.6,2,2,6,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1.6094379124341003,0,0.0,22,7.90373480975766,0.002081165871184235,0.0390426347982722,0.0,0.0,4,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,5.641907070938114,0,0.0,16,6.119747817398232,0.0,0.005249355990855771,0.0,0.0,2,2,5,2,0,False,False,False,False,False,True,False,False,False,False,True,False,False
2,4.59511985013459,0,0.0,44,7.732028182988478,0.0011104941730393722,0.012226537338420019,2.0817139577855004,0.0,3,2,7,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,12,7.160845906664299,0.0,0.016529302279079415,0.0,0.4,4,2,2,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.0,0,0.0,9,6.731813329191967,0.0,0.021978906501383937,0.0,0.0,3,2,1,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,3,4.189654742026425,0.09531017980432487,0.1053605155578263,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
8,5.411087860380876,4,5.658174741178069,31,7.392575678855344,0.005390848231650622,0.017337234829789848,2.788953878957605,0.0,3,2,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
3,4.127134385045092,4,3.4657359027997265,1,3.784189633918261,0.0,0.0246926125903715,0.0,0.0,8,13,9,20,0,False,True,False,False,False,False,False,False,False,False,False,True,False
10,5.780228980046451,1,2.5649493574615367,28,6.765288849481327,0.006430890426444272,0.01282068862014424,0.0,0.0,2,4,7,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3.784189633918261,0,0.0,43,7.110163100947821,0.0,0.004535155617879968,0.0,0.0,1,1,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
4,3.9160150266976834,0,0.0,3,3.1354942159291497,0.0,0.0246926125903715,0.0,0.0,2,2,3,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,23,6.2215175067893345,0.0,0.0348913994147262,0.0,0.8,2,2,7,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,64,8.098794807896175,0.0,0.010362787365443491,0.0,0.0,2,4,7,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
5,4.66814498514948,0,0.0,16,6.598852812838198,0.0,0.006839303552870481,0.0,0.0,3,2,1,6,0,False,False,False,False,False,False,True,False,False,False,True,False,False
1,3.919991175077323,0,0.0,18,5.366776762562249,0.0,0.003913899692230078,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,1,1,6,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
2,3.2188758248682006,0,0.0,16,6.101066056948381,0.00443459662538787,0.021978906501383937,0.0,0.0,2,2,9,2,0,False,False,False,True,False,False,False,False,False,False,False,False,True
14,5.221196952852777,7,5.889339532400598,127,8.137307222329932,0.003893120960736444,0.013607967201747319,1.1430519188465058,0.0,3,2,4,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,7,4.612145799724517,0.0,0.01418463471026629,0.0,0.2,1,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,5,5.225746673713202,0.0,0.039220713153281295,0.0,0.0,3,2,7,6,1,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2.1972245773362196,0,0.0,27,6.670177699353255,0.0,0.005129677677872223,0.0,0.0,3,2,1,20,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,48,8.06412271709327,0.008474626695613574,0.04371143302931651,0.0,0.0,2,2,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
2,2.9444389791664403,0,0.0,5,5.700443573390687,0.0,0.028170877383362988,0.0,0.8,2,2,8,4,0,False,False,True,False,False,False,False,False,False,False,False,False,True
4,3.22552036771932,0,0.0,56,7.590036178774837,0.0,0.007443492347571367,0.0,0.4,2,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,74,8.042507953964297,0.009414998479447918,0.041966147727270545,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
4,4.6913478822291435,0,0.0,9,5.363636832668679,0.0,0.018018505324106884,0.0,0.0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,4,3.6888794541139363,0.039220713153281295,0.05826890812397577,0.0,0.4,2,5,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,1.9459101490553132,0,0.0,42,7.316049714100461,0.00154918738930614,0.030536723920232024,0.0,0.0,2,2,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
8,5.874462456340993,1,4.060443010546419,19,7.70451144201084,0.008298802484116581,0.01721212877190636,0.0,0.0,3,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,2,2,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,3.1354942159291497,0,0.0,21,6.521024300323707,0.0,0.012796561641197546,0.0,0.0,3,2,1,2,0,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.0,0,0.0,37,7.0539457894162165,0.0,0.011049836076694864,0.0,0.0,1,1,9,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
1,3.8607297110405954,0,0.0,22,6.36270150900738,0.009478744426241886,0.039424192449965,0.0,0.0,1,1,2,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,15,5.754158681981268,0.0,0.013245226421073269,0.0,0.0,8,13,9,20,0,False,True,False,False,False,False,False,False,False,False,False,True,False
2,4.574710978503383,0,0.0,61,7.140076580805965,0.0,0.0032206142498814325,4.8866131642058575,0.0,2,2,7,10,1,False,False,False,False,False,False,False,True,False,False,False,False,True
5,5.020218854066843,0,0.0,23,6.4932031755559105,0.038704812791879345,0.055043010506753184,0.0,0.0,3,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,3.979681653901961,0,0.0,19,6.7018067915570265,0.0,0.0033277897604487554,0.0,0.0,3,3,5,11,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,2,3.6971782568459868,0.0,0.0246926125903715,0.0,0.0,3,2,1,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,2,2.995732273553991,0.0,0.09531017980432487,0.0,0.0,1,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,3.2809112157876537,0,0.0,29,7.090840433327927,0.0,0.008849615387114701,3.205327988773924,0.0,3,2,3,4,0,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,23,5.925591802957274,0.01886848425765383,0.049545736747804464,0.0,0.0,3,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True
3,3.7328963395307104,1,2.5649493574615367,5,4.574710978503383,0.028170877383362988,0.04196419923601844,0.0,0.0,3,2,7,4,1,False,False,False,False,False,False,False,False,False,True,False,False,True
3,3.9734316336194855,3,4.716264233493678,65,7.6112336426143115,0.0029368592041015052,0.016936863149156392,1.4534259022390854,0.0,1,1,6,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
2,3.838256855092843,1,3.7297014487141915,57,6.7483405305252395,0.0,0.007892270935609048,1.4055664717365868,0.0,2,4,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,3.028522096538272,0,0.0,14,6.240492412556567,0.028170877383362988,0.0295588022415444,0.0,0.0,3,2,3,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True
6,4.916324614625014,0,0.0,23,6.430525604644662,0.008298802484116581,0.012422519998557155,0.0,0.0,2,6,3,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
4,4.777441406928545,0,0.0,12,5.5939676086489944,0.0246926125903715,0.042819997182928185,0.0,0.0,3,2,3,13,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,7,5.497168225293202,0.055569851019675626,0.08223809850012999,0.0,0.0,2,2,6,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,3,3.339321977944068,0.12516314265988837,0.12516314265988837,0.0,0.0,3,2,4,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0,0.0,3,3.828641396489095,0.0,0.06453852145007118,0.0,0.0,2,5,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
6,5.391677594613406,0,0.0,35,7.473985199523892,0.0,0.013656326447485625,2.8801938005436063,0.0,2,2,3,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.772588722239781,0,0.0,18,5.843061208420823,0.0,0.012422519998557155,3.672240376762627,0.0,2,13,9,20,0,False,True,False,False,False,False,False,False,False,False,True,False,False
10,5.686223226442384,2,5.0369526024136295,96,8.096868242425916,0.0019588641722214327,0.013418975470626912,0.0,0.0,3,2,6,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,3.100092288878234,0,0.0,24,7.024868461003327,0.0,0.01724180609262571,3.4355735916364276,0.0,2,2,3,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
1,4.499809670330265,0,0.0,11,6.037274083139276,0.009950330853168083,0.0295588022415444,0.0,0.0,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
1,3.3758795736778655,1,0.0,10,4.863680881139593,0.0300980315885463,0.0816897026324281,0.0,0.0,3,2,3,6,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,9,5.503296947234575,0.0,0.011049836076694864,0.0,0.0,3,2,1,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,2,4.110873864173311,0.0,0.048790164169432,0.0,0.0,3,2,3,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,5.033700567027251,5,5.499215308914927,43,8.028437308721719,0.0,0.011599136172841184,1.4611884527721242,0.0,1,2,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
3,4.836281906951478,1,4.2626798770413155,29,6.56018164928975,0.0,0.015504186535965254,0.0,0.0,2,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
9,4.279440045898781,2,4.292170305552021,23,6.968677895923026,0.0,0.022658024218449545,1.9550717245096985,0.0,2,2,9,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,1,1,5,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,4.28496492183075,0,0.0,28,6.329483206508035,0.003442344328429847,0.013698843915985028,0.0,0.0,2,2,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
2,2.8716796250726913,0,0.0,9,4.1692458704467645,0.08515780844234767,0.11531084631297459,0.0,0.2,1,1,4,15,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,4.032469158504013,0,0.0,29,6.1152296544419125,0.003442344328429847,0.02272825132474713,0.0,0.0,2,2,3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True
1,2.995732273553991,0,0.0,21,6.555534685392785,0.009950330853168083,0.018167303628116714,0.0,0.0,2,4,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,20,6.520621127558696,0.0,0.0295588022415444,0.0,0.0,2,2,3,10,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,10,4.855928904335275,0.0,0.019802627296179712,0.0,0.0,3,2,1,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
4,3.3922687508057465,0,0.0,12,5.5002372814106195,0.0,0.03784614290276944,2.2138425352480846,0.0,3,2,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,7,4.174387269895637,0.0,0.01418463471026629,0.0,0.0,2,2,1,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0,0.0,45,7.167809184316444,0.0,0.013245226421073269,0.0,0.0,2,5,2,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,8,5.998936561946683,0.0,0.03738753197987721,0.0,0.0,2,2,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,3.1135153092103742,2,4.2749284991175145,28,7.199846367422378,0.007045826762992087,0.03200750366533618,0.0,0.0,1,1,2,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True
2,3.9512437185814275,2,4.61015772749913,35,7.297271657540981,0.0069204424031944715,0.024563555482373378,3.3479694686852244,0.0,2,4,2,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,38,6.469095266016332,0.025975485941722196,0.05628083604784334,0.0,0.0,2,4,9,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,11,4.836281906951478,0.018018505324106884,0.07864312748718039,0.0,0.0,2,2,1,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,3.6506582412937387,0,0.0,45,7.610506195684777,0.0056657373548863995,0.03035703793557791,0.0,0.0,2,2,2,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.4,2,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,5,3.339321977944068,0.0,0.039220713153281295,0.0,0.0,2,2,1,4,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,6,4.9469852670198,0.03278982250041022,0.06453852145007118,0.0,0.0,2,2,3,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,5.913052453614408,0,0.0,115,8.520657425023993,0.0068143365810205345,0.021786833926151255,0.0,0.4,2,2,3,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,16,5.0682750735426705,0.048790164169432,0.06062462181643484,0.0,0.0,2,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,16,5.184588601219693,0.0246926125903715,0.08388148398070211,0.0,0.6,4,2,1,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
5,4.761888994206041,1,0.0,9,5.205653681684617,0.0,0.016529302279079415,0.0,0.0,1,1,1,8,0,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,5,7.272745554524583,0.0,0.07696104113612832,0.0,0.0,2,2,4,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,13,5.718342625987531,0.0,0.016529302279079415,5.48471394249513,0.0,2,2,5,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,8,6.1301389417957415,0.0246926125903715,0.0295588022415444,0.0,0.0,3,2,1,11,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,6,5.41313304082803,0.0,0.008298802484116581,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,3.7887247890836524,0,0.0,27,5.581238121898107,0.04348511151420691,0.07833184282470151,0.0,0.0,2,2,7,13,0,False,False,False,True,False,False,False,False,False,False,False,False,True
1,4.150514833741676,0,0.0,5,5.112590016619249,0.0,0.016529302279079415,0.0,0.0,3,2,3,3,0,False,False,False,False,False,False,False,False,False,True,True,False,False
2,2.1972245773362196,1,2.730029107603594,14,6.404677342062099,0.0,0.012422519998557155,3.821644146649046,0.0,2,2,1,7,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,53,7.393460584184595,0.009756175372549154,0.01720868751001215,0.0,0.0,3,2,4,3,0,False,False,False,False,False,False,False,False,False,True,False,False,True
11,5.8696499581506805,6,5.443499376392535,85,8.223270547038599,0.007419218407773121,0.014850091554784476,1.2605093119556334,0.0,3,2,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,21,5.844041188112925,0.006993035630343405,0.006993035630343405,2.680341294667836,0.0,1,1,3,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0,0.0,34,7.144670234117245,0.00586511951087761,0.02612630436299373,0.0,0.4,2,2,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
9,5.0428873381486135,0,0.0,97,7.5688373813782235,0.001167702969443709,0.008888732903948683,0.0,0.0,2,2,4,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,6,4.110873864173311,0.1397619423751587,0.13005312834575877,0.0,0.0,3,2,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,4.7140245909001735,0,0.0,10,5.652489180268651,0.0,0.008298802484116581,0.0,1.0,1,8,1,11,1,False,False,False,False,False,False,True,False,False,False,True,False,False
3,4.401829261970061,2,2.8449093838194073,33,6.647827377520509,0.005390848231650622,0.01608613753885843,0.0,0.0,3,2,1,5,0,False,False,False,False,False,False,False,False,True,False,False,False,True
11,5.5851240558387545,2,3.6027767550605247,158,7.6550378804340795,0.00360794154426631,0.009715152705905878,0.0,0.0,3,2,8,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True
5,4.990432586778736,0,0.0,8,6.194405391104672,0.0,0.015267471752000557,0.0,0.0,2,2,8,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,47,7.366339790691711,0.0,0.004246290733146023,1.5397913318258927,0.8,2,5,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,6,5.313205979041787,0.03278982250041022,0.048790164169432,0.0,0.4,2,2,6,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
4,4.330733340286331,2,5.746203190540153,98,7.543396296244299,0.002038736363982704,0.024758978193004228,0.0,0.0,2,2,8,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
5,5.605802066295998,2,3.765840495250065,6,5.003274939689963,0.0,0.035718082251202043,0.0,0.0,3,2,7,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,36,7.062813709536153,0.0,0.0246926125903715,1.7225880103667564,0.0,1,1,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True
4,5.049856007249537,0,0.0,60,8.035084155782108,0.0002873147211722552,0.019485787892190163,0.0,0.4,2,5,2,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,3.5629382308506075,2,3.100092288878234,8,7.783126789526331,0.0,0.021978906501383937,0.0,0.0,4,1,1,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,9,6.7661917146603505,0.021978906501383937,0.050552279303676353,0.0,0.0,1,1,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
9,5.32341640044052,0,0.0,63,8.175745263227174,0.0,0.006975613736425242,3.042411781855616,0.0,1,2,8,8,0,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.0,0,0.0,4,5.700443573390687,0.09531017980432487,0.1397619423751587,0.0,0.0,2,2,1,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,2,5.0369526024136295,0.0,0.048790164169432,0.0,0.0,2,5,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,4,4.418840607796598,0.0,0.048790164169432,0.0,0.0,2,2,4,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,14,5.6252802465012435,0.0,0.007117467627020008,0.0,0.0,1,1,1,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True
6,4.955827057601261,1,2.833213344056216,143,8.314403271939868,0.0027173925423072546,0.015500582837164247,1.852657086718956,0.0,2,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,4,6.2869287600018176,0.0,0.048790164169432,0.0,0.0,2,2,9,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,3,3.5322256440685598,0.0,0.06453852145007118,0.0,0.0,1,1,3,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True
1,4.131158535344817,3,6.988413181999592,14,7.710429284069325,0.0,0.011696039879470347,0.0,0.0,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
